nu*k**2 sigma
0.001 0.002395249007133871
0.0010722672220103231 0.002752966797905554
0.0011497569953977356 0.003163938418000228
0.0012328467394420659 0.0036360374948687458
0.0013219411484660286 0.00417828437727759
0.0014174741629268048 0.004801007569963495
0.0015199110829529332 0.0055160261014279175
0.0016297508346206436 0.006336854952360918
0.001747528400007683 0.007278935685074441
0.001873817422860383 0.008359894340084655
0.002009233002565048 0.009599828467529969
0.0021544346900318843 0.011021624790321668
0.0023101297000831605 0.012651308391261632
0.0024770763559917113 0.014518423400387066
0.0026560877829466868 0.016656443835810057
0.002848035868435802 0.01910321140550858
0.0030538555088334154 0.02190139457241583
0.0032745491628777285 0.025098959865266293
0.003511191734215131 0.02874964211400941
0.0037649358067924675 0.03291339483014227
0.004037017258596553 0.037656795186099386
0.004328761281083057 0.04305336987146016
0.004641588833612782 0.04918379851390696
0.004977023564332114 0.056135940514004994
0.005336699231206312 0.06400461947815836
0.00572236765935022 0.07289108773816859
0.006135907273413176 0.0829020830119357
0.006579332246575682 0.09414838200346062
0.007054802310718645 0.10674275428591494
0.007564633275546291 0.12079722748933955
0.008111308307896872 0.1364195954932068
0.008697490026177835 0.15370913899149546
0.0093260334688322 0.17275158580706398
0.01 0.19361341827271994
0.010722672220103232 0.21633573525198466
0.011497569953977356 0.24092799058656741
0.012328467394420659 0.2673620456431924
0.013219411484660293 0.29556707275662747
0.014174741629268055 0.3254259056052973
0.01519911082952934 0.3567734277215839
0.016297508346206444 0.3893975018933915
0.01747528400007684 0.42304276310463634
0.01873817422860384 0.45741733533161993
0.02009233002565047 0.49220221759154437
0.021544346900318846 0.5270627642305626
0.023101297000831605 0.561661414394029
0.024770763559917114 0.5956706575304775
0.026560877829466867 0.6287851894641782
0.02848035868435802 0.6607323236666401
0.030538555088334154 0.691279952427704
0.03274549162877728 0.7202416574979849
0.03511191734215131 0.7474788937565552
0.037649358067924674 0.772900460136376
0.04037017258596556 0.7964596912687826
0.04328761281083059 0.8181499326666545
0.046415888336127795 0.8379989025890435
0.049770235643321115 0.8560625102707067
0.0533669923120631 0.8724186158752014
0.05722367659350217 0.8871611065231758
0.06135907273413173 0.9003945458904066
0.06579332246575682 0.9122295472550099
0.07054802310718646 0.9227789304024846
0.07564633275546291 0.9321546550247748
0.08111308307896872 0.9404654768277739
0.08697490026177834 0.947815244764767
0.093260334688322 0.9543017448217782
0.1 0.960015993602559
0.10722672220103231 0.9650418899914838
0.11497569953977356 0.9694561424637079
0.12328467394420659 0.9733284009379468
0.13219411484660287 0.9767215338708314
0.14174741629268048 0.9796920025714868
0.1519911082952933 0.9822902948965766
0.16297508346206452 0.9845613893020876
0.1747528400007685 0.9865452276166878
0.1873817422860385 0.9882771809277845
0.2009233002565048 0.9897884977706777
0.21544346900318845 0.9911067275495348
0.23101297000831605 0.9922561149680678
0.24770763559917114 0.9932579633702777
0.26560877829466867 0.9941309664328032
0.2848035868435802 0.9948915087353479
0.30538555088334157 0.9955539364688923
0.32745491628777285 0.9961308000082418
0.3511191734215131 0.9966330703442697
0.37649358067924676 0.9970703314957994
0.40370172585965536 0.9974509510431576
0.4328761281083057 0.9977822308769545
0.4641588833612782 0.9980705401606134
0.49770235643321137 0.9983214323814449
0.5336699231206312 0.9985397482256331
0.572236765935022 0.998729705866682
0.6135907273413176 0.9988949801111536
0.6579332246575682 0.9990387717042696
0.7054802310718645 0.9991638679639802
0.7564633275546291 0.999272695787072
0.8111308307896873 0.9993673679556446
0.8697490026177834 0.9994497235670944
0.9326033468832199 0.9995213633154846
1.0 0.9995836802664446
