nu*k**2 sigma
0.001 8.099343953139795e-05
0.0010722672220103231 9.312164417900935e-05
0.0011497569953977356 0.00010706576871948205
0.0012328467394420659 0.00012309764282398685
0.0013219411484660286 0.00014152976689036823
0.0014174741629268048 0.00016272139064751545
0.0015199110829529332 0.00018708549817370715
0.0016297508346206436 0.00021509683381681284
0.001747528400007683 0.0002473011232418046
0.001873817422860383 0.0002843256663951219
0.002009233002565048 0.00032689150494790093
0.0021544346900318843 0.0003758273961867492
0.0023101297000831605 0.0004320858588337884
0.0024770763559917113 0.0004967615944169601
0.0026560877829466868 0.00057111263114471
0.002848035868435802 0.0006565845863788099
0.0030538555088334154 0.0007548384993975836
0.0032745491628777285 0.0008677827488804268
0.003511191734215131 0.0009976096401165097
0.0037649358067924675 0.0011468373260249485
0.004037017258596553 0.0013183578142966963
0.004328761281083057 0.0015154919108480423
0.004641588833612782 0.001742052057644116
0.004977023564332114 0.0020024141408474987
0.005336699231206312 0.0023015994727718877
0.00572236765935022 0.002645368287237477
0.006135907273413176 0.0030403262306987686
0.006579332246575682 0.0034940454777666946
0.007054802310718645 0.004015202244597605
0.007564633275546291 0.004613732609910249
0.008111308307896872 0.005301008670923039
0.008697490026177835 0.006090037146100287
0.0093260334688322 0.0069956825689147985
0.01 0.008034917170915583
0.010722672220103232 0.009227099393911085
0.011497569953977356 0.010594282655312481
0.012328467394420659 0.012161555460186694
0.013219411484660293 0.013957413135715292
0.014174741629268055 0.01601416026828964
0.01519911082952934 0.018368341240482304
0.016297508346206444 0.021061193964013267
0.01747528400007684 0.02413911883518171
0.01873817422860384 0.027654150935084512
0.02009233002565047 0.03166441838621273
0.021544346900318846 0.03623456339887289
0.023101297000831605 0.04143609477425105
0.024770763559917114 0.047347631438076514
0.026560877829466867 0.05405498606782221
0.02848035868435802 0.06165102638561724
0.030538555088334154 0.07023523989418902
0.03274549162877728 0.07991291687134912
0.03511191734215131 0.09079385803571123
0.037649358067924674 0.10299050986902508
0.04037017258596556 0.11661543526508548
0.04328761281083059 0.13177804371616134
0.046415888336127795 0.14858053766010293
0.049770235643321115 0.16711308352851506
0.0533669923120631 0.18744828968972432
0.05722367659350217 0.20963516833075294
0.06135907273413173 0.23369286951854992
0.06579332246575682 0.25960459271241576
0.07054802310718646 0.28731218713140455
0.07564633275546291 0.3167120255624793
0.08111308307896872 0.34765275204125157
0.08697490026177834 0.37993544079901553
0.093260334688322 0.41331654991011235
0.1 0.4475138121546962
0.10722672220103231 0.4822149015940273
0.11497569953977356 0.5170883899749334
0.12328467394420659 0.5517962168810182
0.13219411484660287 0.5860066957863553
0.14174741629268048 0.6194070049772593
0.1519911082952933 0.6517141826779179
0.16297508346206452 0.6826838452309952
0.1747528400007685 0.712116136122157
0.1873817422860385 0.7398587378904238
0.2009233002565048 0.7658070838650519
0.21544346900318845 0.7899021491524869
0.23101297000831605 0.8121263560965615
0.24770763559917114 0.8324981942166881
0.26560877829466867 0.8510661401689685
0.2848035868435802 0.8679023910001797
0.30538555088334157 0.8830968182613296
0.32745491628777285 0.8967514335493296
0.3511191734215131 0.9089755446091002
0.37649358067924676 0.9198816858866551
0.40370172585965536 0.9295823333294728
0.4328761281083057 0.9381873608937162
0.4641588833612782 0.945802163448525
0.49770235643321137 0.9525263539486571
0.5336699231206312 0.9584529378634523
0.572236765935022 0.9636678711482488
0.6135907273413176 0.9682499163738311
0.6579332246575682 0.9722707225591938
0.7054802310718645 0.9757950660440031
0.7564633275546291 0.9788812012419271
0.8111308307896873 0.9815812806508596
0.8697490026177834 0.9839418127169531
0.9326033468832199 0.986004133944521
1.0 0.9878048780487805
