nu*k**2 sigma
1e-08 0.9752046790339787
1.1233240329780265e-08 0.9752064775829263
1.261856883066021e-08 0.9752084978282569
1.4174741629268047e-08 0.9752107670822221
1.592282793341094e-08 0.9752133160179426
1.7886495290574353e-08 0.9752161790819563
2.009233002565046e-08 0.9752193949571369
2.2570197196339216e-08 0.9752230070820597
2.5353644939701113e-08 0.9752270642336327
2.848035868435799e-08 0.9752316211805543
3.1992671377973846e-08 0.9752367394160919
3.593813663804626e-08 0.975242487979633
4.037017258596558e-08 0.9752489443775283
4.534878508128582e-08 0.9762316280619616
5.094138014816375e-08 0.9762401097510449
5.72236765935022e-08 0.9762496349455886
6.42807311728432e-08 0.9762603316850339
7.220809018385457e-08 0.9762723436299631
8.111308307896873e-08 0.9762858319446562
9.111627561154887e-08 0.9763009774004849
1.0235310218990269e-07 0.9763179827244727
1.1497569953977356e-07 0.9763370752196401
1.2915496650148827e-07 0.9763585096860982
1.45082877849594e-07 0.9763825716743144
1.6297508346206436e-07 0.9764095811044428
1.8307382802953697e-07 0.9764398962880229
2.0565123083486514e-07 0.9764739183907096
2.310129700083158e-07 0.9765120963767672
2.5950242113997374e-07 0.9765549324778414
2.915053062825176e-07 0.976602988229739
3.2745491628777317e-07 0.9766568911214646
3.678379771828634e-07 0.9767173419002438
4.1320124001153343e-07 0.9767851225744921
4.641588833612782e-07 0.9768611051531992
5.214008287999684e-07 0.9769462611546077
5.857020818056673e-07 0.9770416719088966
6.579332246575682e-07 0.9771485396682367
7.390722033525775e-07 0.9772681995225487
8.302175681319736e-07 0.9774021320999244
9.326033468832199e-07 0.9775519770064498
1.0476157527896663e-06 0.9777195469306349
1.1768119524349991e-06 0.9779068423024677
1.3219411484660288e-06 0.9781160663563735
1.4849682622544636e-06 0.9793309881302372
1.6681005372000591e-06 0.9796006618840847
1.873817422860383e-06 0.9799011271353114
2.104904144512022e-06 0.9802356070088677
2.364489412645407e-06 0.9806075977167141
2.656087782946684e-06 0.9810208785376929
2.9836472402833405e-06 0.9824624763192519
3.3516026509388406e-06 0.9829856294895435
3.764935806792471e-06 0.9835642597193981
4.229242874389499e-06 0.9842033341099063
4.750810162102793e-06 0.9858941619702014
5.336699231206302e-06 0.9866884926067452
5.994842503189409e-06 0.9875607056252422
6.7341506577508285e-06 0.9885167419727913
7.564633275546291e-06 0.9905673690364782
8.497534359086437e-06 0.9917301020385563
9.545484566618328e-06 0.992996104419854
1.072267222010323e-05 0.9953807026756669
1.2045035402587836e-05 0.9968931083940806
1.3530477745798076e-05 0.9985289134259212
1.5199110829529332e-05 1.0013063729967067
1.7073526474706886e-05 1.0032281685583277
1.917910261672489e-05 1.0052943147508868
2.1544346900318867e-05 1.0085206218716245
2.4201282647943835e-05 1.0109138852303388
2.71858824273294e-05 1.0134742949860385
3.053855508833412e-05 1.016210283577585
3.4304692863149194e-05 1.0191307128206382
3.8535285937105275e-05 1.0232691345956644
4.328761281083062e-05 1.0265993134496691
4.8626015800653536e-05 1.0301432085002868
5.462277217684337e-05 1.0339119156976797
6.135907273413163e-05 1.0379171958620934
6.892612104349695e-05 1.0421715173092205
7.742636826811278e-05 1.0466880979612843
8.697490026177834e-05 1.0514809470727107
9.770099572992247e-05 1.0576235779876495
0.00010974987654930568 1.0630258482329622
0.0001232846739442066 1.0687520713045535
0.00013848863713938718 1.0748199788652097
0.00015556761439304722 1.0812483142099216
0.0001747528400007683 1.0880568760115275
0.00019630406500402724 1.0952665626688636
0.00022051307399030456 1.102899417213741
0.0002477076355991709 1.1120951534753574
0.0002782559402207126 1.1206653058264955
0.00031257158496882353 1.129734175155155
0.0003511191734215127 1.139329135081423
0.0003944206059437656 1.1506365481543563
0.00044306214575838776 1.161401699644723
0.0004977023564332114 1.1727871962867205
0.0005590810182512223 1.186037112971052
0.0006280291441834246 1.2000155227923939
0.0007054802310718645 1.2135653548412486
0.0007924828983539169 1.2291572303368294
0.0008902150854450393 1.246897057604657
0.001 1.2643866992918866
