nu*k**2 sigma
0.001 1.6103563882658634
0.0010722672220103231 1.5841317753128463
0.0011497569953977356 1.5576432811353895
0.0012328467394420659 1.5326270113087113
0.0013219411484660286 1.506160730397142
0.0014174741629268048 1.479959023708893
0.0015199110829529332 1.4541691174585727
0.0016297508346206436 1.4303626820571393
0.001747528400007683 1.4057582675650706
0.001873817422860383 1.381886757126749
0.002009233002565048 1.3588153062595132
0.0021544346900318843 1.337941465939052
0.0023101297000831605 1.3166023512193554
0.0024770763559917113 1.296166762982036
0.0026560877829466868 1.276643525720225
0.002848035868435802 1.2592924584563576
0.0030538555088334154 1.2415833220521668
0.0032745491628777285 1.2247625800859772
0.003511191734215131 1.2088105581955788
0.0037649358067924675 1.1937037411957108
0.004037017258596553 1.1794157125334006
0.004328761281083057 1.1670952194979582
0.004641588833612782 1.1543561646346387
0.004977023564332114 1.142346287555556
0.005336699231206312 1.1310342338678292
0.00572236765935022 1.1203885759313092
0.006135907273413176 1.1103781190356399
0.006579332246575682 1.1009721492426894
0.007054802310718645 1.0932332763386703
0.007564633275546291 1.0849435330611295
0.008111308307896872 1.0771703339746463
0.008697490026177835 1.0698864290095196
0.0093260334688322 1.0630656759583192
0.01 1.0566830837838823
0.010722672220103232 1.0507148372231616
0.011497569953977356 1.0451383051564886
0.012328467394420659 1.039932034685253
0.013219411484660293 1.0350757324171915
0.014174741629268055 1.030550234105669
0.01519911082952934 1.0253182601114161
0.016297508346206444 1.0214129609452411
0.01747528400007684 1.0177883290247405
0.01873817422860384 1.0144292127398
0.02009233002565047 1.0113212715487656
0.021544346900318846 1.007448416082694
0.023101297000831605 1.0048208812248975
0.024770763559917114 1.0024063367136162
0.026560877829466867 0.9991951015158285
0.02848035868435802 0.9971924357173577
0.030538555088334154 0.9953678383746701
0.03274549162877728 0.9927261469053198
0.03511191734215131 0.9912471895178007
0.037649358067924674 0.989912576158391
0.04037017258596556 0.9877425682943106
0.04328761281083059 0.9866868247904763
0.046415888336127795 0.9847606615931551
0.049770235643321115 0.9839394796092447
0.0533669923120631 0.983209732342634
0.05722367659350217 0.9825626269950143
0.06135907273413173 0.9810207337845329
0.06579332246575682 0.980529932176311
0.07054802310718646 0.9800974623633352
0.07564633275546291 0.9797169478491793
0.08111308307896872 0.9793825889246935
0.08697490026177834 0.9781160598175977
0.093260334688322 0.9778677001447419
0.1 0.9776502683107253
0.10722672220103231 0.9774600642962622
0.11497569953977356 0.9772937958317827
0.12328467394420659 0.9771485414928518
0.13219411484660287 0.9770217152441057
0.14174741629268048 0.9769110328791094
0.1519911082952933 0.9768144806448316
0.16297508346206452 0.9767302862102502
0.1747528400007685 0.9766568920370969
0.1873817422860385 0.9765929311338959
0.2009233002565048 0.9765372051186065
0.21544346900318845 0.9764886644766495
0.23101297000831605 0.9764463908764798
0.24770763559917114 0.9764095813910189
0.26560877829466867 0.9763775344675857
0.2848035868435802 0.9763496374893024
0.30538555088334157 0.9763253557754821
0.32745491628777285 0.9763042228759197
0.3511191734215131 0.976285832023179
0.37649358067924676 0.9762698286171188
0.40370172585965536 0.9762559036264388
0.4328761281083057 0.9762437878025297
0.4641588833612782 0.9762332466110762
0.49770235643321137 0.9752489443942255
0.5336699231206312 0.975241284262983
0.572236765935022 0.9752346205376521
0.6135907273413176 0.9752288237597047
0.6579332246575682 0.9752237812538961
0.7054802310718645 0.975219394961367
0.7564633275546291 0.9752155795503361
0.8111308307896873 0.9752122607693673
0.8697490026177834 0.9752093740124558
0.9326033468832199 0.9752068630689957
1.0 0.9752046790350377
