nu*k**2 sigma
0.001 2.506420707409093
0.0011768119524349979 2.586385981108412
0.0013848863713938732 2.668577539835649
0.0016297508346206436 2.7530263741590217
0.0019179102616724887 2.839761863835996
0.002257019719633919 2.928810240548224
0.0026560877829466868 3.0201929450897214
0.0031257158496882354 3.113924957576544
0.0036783797718286343 3.2100130334574843
0.004328761281083057 3.3084537084986114
0.0050941380148163806 3.409230937845654
0.005994842503189409 3.5123132711597504
0.007054802310718645 3.6176505006659476
0.008302175681319744 3.72516973486659
0.009770099572992247 3.834770851983178
0.011497569953977356 3.946321287729037
0.013530477745798068 4.059650123418878
0.015922827933410922 4.174541467998438
0.01873817422860384 4.290727172882245
0.022051307399030457 4.407878983166608
0.02595024211399736 4.525600315820781
0.030538555088334154 4.643417967847754
0.03593813663804628 4.7607741957895415
0.04229242874389499 4.877019768390089
0.04977023564332109 4.991408766075409
0.058570208180566644 5.10309606474278
0.06892612104349695 5.211138567522866
0.08111308307896868 5.314501297194547
0.09545484566618337 5.412069388104403
0.11233240329780277 5.50266677600832
0.13219411484660287 5.585081948072486
0.15556761439304723 5.658100484320233
0.18307382802953678 5.720543341117827
0.21544346900318823 5.771308991997345
0.25353644939701114 5.809416788359301
0.29836472402833375 5.834048386456277
0.3511191734215131 5.844583940327833
0.41320124001153347 5.8406300543019105
0.4862601580065353 5.822037205660435
0.5722367659350214 5.788905379185612
0.6734150657750821 5.741577825949593
0.7924828983539169 5.680623973529279
0.9326033468832199 5.606813405960072
1.0974987654930557 5.521083394145517
1.291549665014884 5.4245026620197905
1.5199110829529332 5.3182339585621765
1.7886495290574351 5.203497652874589
2.1049041445120196 5.081538077906291
2.477076355991709 4.953593810966842
2.9150530628251756 4.820872568498256
3.4304692863149158 4.684530955565034
4.037017258596554 4.545658969764489
4.750810162102793 4.405268918302023
5.5908101825122225 4.264288256730795
6.579332246575675 4.123555782506006
7.742636826811269 3.9838205980557766
9.111627561154886 3.8457432794116366
10.722672220103231 3.709898733107485
12.61856883066021 3.5767802849724335
14.849682622544636 3.446804611865091
17.47528400007683 3.3203171962393156
20.565123083486515 3.1975980502527417
24.201282647943835 3.078867518153311
28.48035868435799 2.964292020240352
33.51602650938841 2.853989646315288
39.442060594376564 2.74803553949867
46.41588833612773 2.6464670323378994
54.62277217684337 2.5492885078134786
64.28073117284319 2.456475961283817
75.64633275546291 2.3679812394779844
89.02150854450375 2.2837359330030305
104.7615752789664 2.2036549020242004
123.28467394420659 2.127639421806733
145.082877849594 2.0555799451957864
170.73526474706887 1.9873584913338083
200.92330025650458 1.9228506820236644
236.4489412645407 1.8619274573450022
278.2559402207126 1.8044565091731057
327.4549162877725 1.7503034745995754
385.3528593710527 1.6993329310507677
453.4878508128582 1.651409231779481
533.6699231206302 1.6063972152746842
628.0291441834247 1.5641628159557721
739.0722033525775 1.524573597148104
869.7490026177834 1.4874992214306455
1023.5310218990247 1.4528118684263351
1204.5035402587812 1.4203866061738482
1417.4741629268049 1.3901017194011966
1668.100537200059 1.3618389962183717
1963.0406500402685 1.3354839737870015
2310.1297000831582 1.3109261432097132
2718.58824273294 1.2880591140130366
3199.2671377973843 1.2667807390005072
3764.9358067924636 1.2469932007852118
4430.621457583878 1.2286030618669088
5214.008287999684 1.2115212806256601
6135.907273413163 1.1956631960172588
7220.8090183854565 1.1809484840548548
8497.534359086438 1.1673010893412827
10000.0 1.1546491349848431
