nu*k**2 sigma
0.001 1.618032370718524
0.0010974987654930556 1.6180320398260257
0.0012045035402587824 1.6180316412651303
0.0013219411484660286 1.6180311611975426
0.0014508287784959402 1.6180305829550456
0.0015922827933410922 1.6180298864607985
0.001747528400007683 1.618029047532301
0.0019179102616724887 1.618028037041824
0.00210490414451202 1.6180268199051782
0.0023101297000831605 1.6180253538637133
0.0025353644939701114 1.6180235880172855
0.0027825594022071257 1.6180214610572918
0.0030538555088334154 1.6180188991384619
0.003351602650938841 1.61801581331559
0.0036783797718286343 1.6180120964563012
0.004037017258596553 1.6180076195228135
0.004430621457583882 1.6180022270937993
0.004862601580065354 1.6179957319711753
0.005336699231206312 1.617987908685002
0.005857020818056668 1.6179784856716313
0.006428073117284319 1.6179671358544503
0.007054802310718645 1.617953465301544
0.007742636826811269 1.6179369995684354
0.008497534359086447 1.6179171672545714
0.0093260334688322 1.6178932802067836
0.010235310218990263 1.6178645096884
0.011233240329780276 1.6178298576953165
0.012328467394420665 1.6177881224357962
0.013530477745798075 1.617737856793805
0.01484968262254465 1.6176773183603712
0.016297508346206444 1.6176044093366844
0.01788649529057435 1.6175166042783502
0.019630406500402715 1.617410863253257
0.021544346900318846 1.617283527515472
0.023644894126454083 1.6171301942433371
0.025950242113997372 1.616945566239316
0.02848035868435802 1.6167232717302
0.03125715849688237 1.6164556485276054
0.03430469286314919 1.6161334858014642
0.037649358067924694 1.61574571557953
0.04132012400115339 1.6152790448185754
0.04534878508128584 1.6147175175173265
0.049770235643321115 1.614041994899521
0.05462277217684343 1.6132295402650692
0.05994842503189412 1.6122526938177022
0.06579332246575682 1.6110786218342699
0.07220809018385467 1.6096681242581035
0.07924828983539177 1.6079744856420926
0.08697490026177834 1.605942157007915
0.09545484566618342 1.603505261570471
0.10476157527896651 1.6005859266925626
0.11497569953977368 1.5970924595957574
0.1261856883066021 1.592917407439649
0.1384886371393873 1.5879355760264657
0.15199110829529347 1.5820021285259152
0.1668100537200059 1.5749509490856903
0.18307382802953698 1.5665935379411404
0.2009233002565048 1.5567188043135498
0.22051307399030456 1.5450942361492626
0.24201282647943834 1.531469039188126
0.26560877829466867 1.5155799282423879
0.29150530628251786 1.497160282410993
0.31992671377973847 1.4759532886968505
0.35111917342151344 1.4517294288509637
0.3853528593710531 1.4243081484779372
0.4229242874389499 1.393582752142486
0.4641588833612782 1.359546531171872
0.5094138014816381 1.3223170040010324
0.5590810182512228 1.2821542199239018
0.6135907273413176 1.2394687360084813
0.6734150657750828 1.1948155026032108
0.7390722033525783 1.1488716716921141
0.8111308307896873 1.1023990901849379
0.8902150854450392 1.0561953425064543
0.9770099572992257 1.0110397675903695
1.0722672220103242 0.9676420557057797
1.1768119524349991 0.9266004205702456
1.291549665014884 0.8883741554087594
1.4174741629268062 0.8532723527201168
1.5556761439304723 0.8214576169741298
1.7073526474706922 0.792961461446717
1.873817422860385 0.7677070825002917
2.0565123083486534 0.7455352654872871
2.2570197196339215 0.726229958402776
2.4770763559917115 0.7095411494965015
2.718588242732943 0.6952037747979259
2.9836472402833403 0.6829522649103962
3.2745491628777317 0.6725309466437009
3.5938136638046294 0.6637008590766602
3.94420605943766 0.6562436830547721
4.328761281083062 0.6499634855712713
4.750810162102798 0.6446869052150073
5.21400828799969 0.6402622957085679
5.72236765935022 0.6365582297379401
6.280291441834259 0.6334616604811097
6.892612104349702 0.6308759504183138
7.56463327554629 0.6287189076869142
8.302175681319753 0.6269209180463012
9.111627561154895 0.6254232227834108
10.0 0.6241763666542276
