nu*k**2 sigma
0.001 1.9080103494538938
0.0010974987654930556 1.9153136144689502
0.0012045035402587824 1.9220557283456123
0.0013219411484660286 1.9282688364612002
0.0014508287784959402 1.9339843301718231
0.0015922827933410922 1.9392326073239792
0.001747528400007683 1.9440428824200249
0.0019179102616724887 1.9484430406299933
0.00210490414451202 1.9524595299047243
0.0023101297000831605 1.9561172856721594
0.0025353644939701114 1.9594396829453267
0.0027825594022071257 1.9624485110777803
0.0030538555088334154 1.9651639668638654
0.003351602650938841 1.9676046621458734
0.0036783797718286343 1.9697876425541174
0.004037017258596553 1.9717284144526697
0.004430621457583882 1.973440977578303
0.004862601580065354 1.9749378612490676
0.005336699231206312 1.9762301623675904
0.005857020818056668 1.977327583762081
0.006428073117284319 1.9782384716919428
0.007054802310718645 1.9789698515973724
0.007742636826811269 1.9795274614006741
0.008497534359086447 1.9799157818686295
0.0093260334688322 1.9801380637310806
0.010235310218990263 1.9801963514194396
0.011233240329780276 1.9800915034471587
0.012328467394420665 1.9798232096044606
0.013530477745798075 1.9793900052868318
0.01484968262254465 1.9787892834219998
0.016297508346206444 1.978017304606862
0.01788649529057435 1.977069206216916
0.019630406500402715 1.9759390114046838
0.021544346900318846 1.9746196390634092
0.023644894126454083 1.9731029159947435
0.025950242113997372 1.9713795926829853
0.02848035868435802 1.969439364239415
0.03125715849688237 1.9672708982324942
0.03430469286314919 1.9648618712557793
0.037649358067924694 1.9621990161950282
0.04132012400115339 1.959268182227773
0.04534878508128584 1.9560544096084305
0.049770235643321115 1.9525420212442959
0.05462277217684343 1.9487147329367085
0.05994842503189412 1.9445557839304644
0.06579332246575682 1.9400480890685206
0.07220809018385467 1.9351744133765723
0.07924828983539177 1.9299175692957549
0.08697490026177834 1.9242606360423744
0.09545484566618342 1.9181871997098652
0.10476157527896651 1.9116816117610205
0.11497569953977368 1.9047292625200878
0.1261856883066021 1.8973168652094303
0.1384886371393873 1.8894327450409287
0.15199110829529347 1.8810671269330979
0.1668100537200059 1.87221241465192
0.18307382802953698 1.8628634536366284
0.2009233002565048 1.8530177695345478
0.22051307399030456 1.8426757745814932
0.24201282647943834 1.8318409344557072
0.26560877829466867 1.820519889108752
0.29150530628251786 1.8087225223123538
0.31992671377973847 1.796461976204365
0.35111917342151344 1.7837546088921568
0.3853528593710531 1.770619895081091
0.4229242874389499 1.757080271630406
0.4641588833612782 1.7431609317879857
0.5094138014816381 1.7288895735156153
0.5590810182512228 1.7142961086998465
0.6135907273413176 1.6994123410858888
0.6734150657750828 1.684271621434853
0.7390722033525783 1.6689084886781649
0.8111308307896873 1.653358305742946
0.8902150854450392 1.6376568982869164
0.9770099572992257 1.6218402038658757
1.0722672220103242 1.6059439381264595
1.1768119524349991 1.5900032835412792
1.291549665014884 1.5740526050509955
1.4174741629268062 1.558125195810766
1.5556761439304723 1.5422530551100553
1.7073526474706922 1.5264666994874687
1.873817422860385 1.5107950071268106
2.0565123083486534 1.4952650948165593
2.2570197196339215 1.4799022260919403
2.4770763559917115 1.464729748657622
2.718588242732943 1.4497690588040484
2.9836472402833403 1.4350395902706914
3.2745491628777317 1.420558824861145
3.5938136638046294 1.4063423220621027
3.94420605943766 1.3924037649445473
4.328761281083062 1.3787550197148732
4.750810162102798 1.3654062064212136
5.21400828799969 1.352365778492402
5.72236765935022 1.3396406089819886
6.280291441834259 1.3272360815975615
6.892612104349702 1.315156184808039
7.56463327554629 1.3034036075321562
8.302175681319753 1.2919798351149259
9.111627561154895 1.2808852444918628
10.0 1.2701191976205606
