nu*k**2 sigma
0.001 1.0832324607222237
0.0010974987654930556 1.0714233757164269
0.0012045035402587824 1.0606792915818481
0.0013219411484660286 1.051973598238552
0.0014508287784959402 1.0431067318087759
0.0015922827933410922 1.0350573018517242
0.001747528400007683 1.0287957089411794
0.0019179102616724887 1.0221835283250056
0.00210490414451202 1.0161926232610927
0.0023101297000831605 1.0117921928683848
0.0025353644939701114 1.0068933665151154
0.0027825594022071257 1.0024626578194407
0.0030538555088334154 0.9994696201179013
0.003351602650938841 0.9958614585357659
0.0036783797718286343 0.9935915654564853
0.004037017258596553 0.990655160572447
0.004430621457583882 0.9879919720891703
0.004862601580065354 0.9865689789250273
0.005336699231206312 0.984372603605708
0.005857020818056668 0.9833541965109903
0.006428073117284319 0.9824872694747189
0.007054802310718645 0.9807891452714617
0.007742636826811269 0.9801857937236865
0.008497534359086447 0.9796771576575213
0.0093260334688322 0.9792493213123052
0.010235310218990263 0.9779239195223256
0.011233240329780276 0.9776334789034594
0.012328467394420665 0.9773905509630063
0.013530477745798075 0.9771876020511233
0.01484968262254465 0.9770182225239225
0.016297508346206444 0.9768769797943351
0.01788649529057435 0.9767592844168291
0.019630406500402715 0.9766612700178634
0.021544346900318846 0.9765796870670294
0.023644894126454083 0.9765118099193156
0.025950242113997372 0.9764553562033345
0.02848035868435802 0.9764084174362776
0.03125715849688237 0.9763693996699051
0.03430469286314919 0.9763369729762976
0.037649358067924694 0.976310028638452
0.04132012400115339 0.9762876429975383
0.04534878508128584 0.9762690470103623
0.049770235643321115 0.9762536006768385
0.05462277217684343 0.9762407716012892
0.05994842503189412 0.9762301170491053
0.06579332246575682 0.9752462494635152
0.07220809018385467 0.9752391949379849
0.07924828983539177 0.9752333370903815
0.08697490026177834 0.9752284730737738
0.09545484566618342 0.9752244343793226
0.10476157527896651 0.9752210810378243
0.11497569953977368 0.9752182967959652
0.1261856883066021 0.9752159851048009
0.1384886371393873 0.9752140657846692
0.15199110829529347 0.9752124722531226
0.1668100537200059 0.9752111492212927
0.18307382802953698 0.9752100507798374
0.2009233002565048 0.9752091388088102
0.22051307399030456 0.9752083816567728
0.24201282647943834 0.9752077530436699
0.26560877829466867 0.9752072311496326
0.29150530628251786 0.975206797858222
0.31992671377973847 0.9752064381281184
0.35111917342151344 0.9752061394711169
0.3853528593710531 0.9752058915189321
0.4229242874389499 0.975205685663366
0.4641588833612782 0.9752055147575576
0.5094138014816381 0.9752053728679329
0.5590810182512228 0.9752052550682453
0.6135907273413176 0.9752051572685807
0.6734150657750828 0.9752050760733776
0.7390722033525783 0.9752050086635532
0.8111308307896873 0.9752046820117386
0.8902150854450392 0.9752046820117386
0.9770099572992257 0.9752046820117386
1.0722672220103242 0.9752046820117386
1.1768119524349991 0.9752046820117386
1.291549665014884 0.9752046820117386
1.4174741629268062 0.9752046820117386
1.5556761439304723 0.9752046820117386
1.7073526474706922 0.9752046820117386
1.873817422860385 0.9752046820117386
2.0565123083486534 0.9752046820117386
2.2570197196339215 0.9752046820117386
2.4770763559917115 0.9752046820117386
2.718588242732943 0.9752046820117386
2.9836472402833403 0.9752046820117386
3.2745491628777317 0.9752046820117386
3.5938136638046294 0.9752046820117386
3.94420605943766 0.9752046820117386
4.328761281083062 0.9752046820117386
4.750810162102798 0.9752046820117386
5.21400828799969 0.9752046820117386
5.72236765935022 0.9752046820117386
6.280291441834259 0.9752046820117386
6.892612104349702 0.9752046820117386
7.56463327554629 0.9752046820117386
8.302175681319753 0.9752046820117386
9.111627561154895 0.9752046820117386
10.0 0.9752046820117386
