nu*k**2 sigma
0.001 1.9980019970088598
0.0010974987654930556 1.997993573271676
0.0012045035402587824 1.9979678633894151
0.0013219411484660286 1.9979246537055821
0.0014508287784959402 1.9978635821882997
0.0015922827933410922 1.997784135710141
0.001747528400007683 1.9976856461431038
0.0019179102616724887 1.9975672852520878
0.00210490414451202 1.997428058364563
0.0023101297000831605 1.9972667967883109
0.0025353644939701114 1.9970821489491548
0.0027825594022071257 1.996872570208807
0.0030538555088334154 1.9966363113271723
0.003351602650938841 1.9963714055276947
0.0036783797718286343 1.9960756541244675
0.004037017258596553 1.9957466106727897
0.004430621457583882 1.9953815636050987
0.004862601580065354 1.9949775173233248
0.005336699231206312 1.9945311717248724
0.005857020818056668 1.994038900152879
0.006428073117284319 1.99349672577789
0.007054802310718645 1.9929002964383336
0.007742636826811269 1.9922448579959144
0.008497534359086447 1.9915252262936998
0.0093260334688322 1.9907357578473002
0.010235310218990263 1.9898703194484217
0.011233240329780276 1.9889222569195235
0.012328467394420665 1.9878843633276018
0.013530477745798075 1.9867488470468466
0.01484968262254465 1.9855073001528203
0.016297508346206444 1.9841506677363776
0.01788649529057435 1.982669218844821
0.019630406500402715 1.981052519887701
0.021544346900318846 1.9792894114869017
0.023644894126454083 1.9773679899007608
0.025950242113997372 1.975275594307839
0.02848035868435802 1.9729988013923425
0.03125715849688237 1.9705234288236306
0.03430469286314919 1.9678345493586245
0.037649358067924694 1.964916517407567
0.04132012400115339 1.9617530099786
0.04534878508128584 1.9583270839405673
0.049770235643321115 1.9546212515005679
0.05462277217684343 1.950617575666879
0.05994842503189412 1.946297787242206
0.06579332246575682 1.9416434245517054
0.07220809018385467 1.9366359966433941
0.07924828983539177 1.9312571700976824
0.08697490026177834 1.925488978848812
0.09545484566618342 1.9193140555623993
0.10476157527896651 1.9127158821510835
0.11497569953977368 1.9056790559765036
0.1261856883066021 1.898189567225383
0.1384886371393873 1.8902350819171427
0.15199110829529347 1.8818052240652128
0.1668100537200059 1.8728918497449334
0.18307382802953698 1.8634893052876125
0.2009233002565048 1.853594661586473
0.22051307399030456 1.8432079166156519
0.24201282647943834 1.8323321587577712
0.26560877829466867 1.8209736844137363
0.29150530628251786 1.809142064606558
0.31992671377973847 1.7968501568375133
0.35111917342151344 1.7841140602303742
0.3853528593710531 1.7709530139108274
0.4229242874389499 1.7573892405048384
0.4641588833612782 1.743447738490632
0.5094138014816381 1.7291560288007284
0.5590810182512228 1.7145438624554725
0.6135907273413176 1.699642897053137
0.6734150657750828 1.6844863506057897
0.7390722033525783 1.6691086414846572
0.8111308307896873 1.653545023139654
0.8902150854450392 1.6378312218233186
0.9770099572992257 1.6220030848346336
1.0722672220103242 1.6060962458684713
1.1768119524349991 1.5901458129813875
1.291549665014884 1.5741860835324128
1.4174741629268062 1.5582502892908259
1.5556761439304723 1.5423703737748324
1.7073526474706922 1.526576802838109
1.873817422860385 1.5108984085860406
2.0565123083486534 1.4953622658997712
2.2570197196339215 1.4799936001834735
2.4770763559917115 1.4648157244293527
2.718588242732943 1.449850003310134
2.9836472402833403 1.435115841749312
3.2745491628777317 1.420630695271293
3.5938136638046294 1.4064100993809099
3.94420605943766 1.3924677152482665
4.328761281083062 1.3788153890644796
4.750810162102798 1.3654632225715886
5.21400828799969 1.3524196524422598
5.72236765935022 1.3396915363800457
6.280291441834259 1.3272842440189407
6.892612104349702 1.3152017509135405
7.56463327554629 1.3034467341217717
8.302175681319753 1.2920206680858632
9.111627561154895 1.2809239197103184
10.0 1.2701558417155674
