nu*k**2 sigma
0.001 5.43871822322116
0.0010722672220103231 5.304331636530787
0.0011497569953977356 5.173064522551922
0.0012328467394420659 5.04484608155771
0.0013219411484660286 4.919607183614758
0.0014174741629268048 4.797280333117026
0.0015199110829529332 4.677799634382262
0.0016297508346206436 4.561100758308997
0.001747528400007683 4.4471209100933216
0.001873817422860383 4.335798798008029
0.002009233002565048 4.227074603244321
0.0021544346900318843 4.120889950833391
0.0023101297000831605 4.017187881638372
0.0024770763559917113 3.91591282551874
0.0026560877829466868 3.8170105754991157
0.002848035868435802 3.720428263108368
0.0030538555088334154 3.626114334817967
0.0032745491628777285 3.5340185286478434
0.003511191734215131 3.4440918551201216
0.0037649358067924675 3.3562865743076724
0.004037017258596553 3.2705561796473264
0.004328761281083057 3.186855396917353
0.004641588833612782 3.1051401472734312
0.004977023564332114 3.0253675233408033
0.005336699231206312 2.947495869924587
0.00572236765935022 2.8714845427670372
0.006135907273413176 2.797294028075056
0.006579332246575682 2.72488572824266
0.007054802310718645 2.6542226162176155
0.007564633275546291 2.5852682686057302
0.008111308307896872 2.5179879117234747
0.008697490026177835 2.452347292093451
0.0093260334688322 2.388317786188644
0.01 2.3258680743742244
0.010722672220103232 2.2649703855849097
0.011497569953977356 2.205597855051721
0.012328467394420659 2.1477163881331354
0.013219411484660293 2.091315080079372
0.014174741629268055 2.036351839212391
0.01519911082952934 1.9827932719538748
0.016297508346206444 1.9306025049078261
0.01747528400007684 1.879666114503578
0.01873817422860384 1.8301205253053812
0.02009233002565047 1.781817980819793
0.021544346900318846 1.7347334050069565
0.023101297000831605 1.688852253317474
0.024770763559917114 1.6441750736431753
0.026560877829466867 1.600720935563878
0.02848035868435802 1.558529196722537
0.030538555088334154 1.5172876622075313
0.03274549162877728 1.4779344500805147
0.03511191734215131 1.4400331812508746
0.037649358067924674 1.4036928608035397
0.04037017258596556 1.3690195057661245
0.04328761281083059 1.3361100450497763
0.046415888336127795 1.3050464876761287
0.049770235643321115 1.2758910258602698
0.0533669923120631 1.2486825436982076
0.05722367659350217 1.220179575348899
0.06135907273413173 1.197689803243967
0.06579332246575682 1.1769132095435824
0.07054802310718646 1.1578404141371768
0.07564633275546291 1.1404331761275508
0.08111308307896872 1.124630131401218
0.08697490026177834 1.1103524091137016
0.093260334688322 1.0975088347499524
0.1 1.0860005318621664
0.10722672220103231 1.0757248260530952
0.11497569953977356 1.066578427551993
0.12328467394420659 1.0584599214242811
0.13219411484660287 1.0512716285715757
0.14174741629268048 1.0449209193108844
0.1519911082952933 1.0393210681276501
0.16297508346206452 0.9999999999999999
0.1747528400007685 0.9999999999999999
0.1873817422860385 0.9999999999999999
0.2009233002565048 0.9999999999999999
0.21544346900318845 0.9999999999999999
0.23101297000831605 0.9999999999999999
0.24770763559917114 0.9999999999999999
0.26560877829466867 0.9999999999999999
0.2848035868435802 0.9999999999999999
0.30538555088334157 0.9999999999999999
0.32745491628777285 0.9999999999999999
0.3511191734215131 0.9999999999999999
0.37649358067924676 0.9999999999999999
0.40370172585965536 0.9999999999999999
0.4328761281083057 0.9999999999999999
0.4641588833612782 0.9999999999999999
0.49770235643321137 0.9999999999999999
0.5336699231206312 0.9999999999999999
0.572236765935022 0.9999999999999999
0.6135907273413176 0.9999999999999999
0.6579332246575682 0.9999999999999999
0.7054802310718645 0.9999999999999999
0.7564633275546291 0.9999999999999999
0.8111308307896873 0.9999999999999999
0.8697490026177834 0.9999999999999999
0.9326033468832199 0.9999999999999999
1.0 0.9999999999999999
