nu*k**2 sigma
0.001 1.975759112011562
0.0010974987654930556 1.9756244307622417
0.0012045035402587824 1.975462275373434
0.0013219411484660286 1.9752670581635914
0.0014508287784959402 1.9750320626161115
0.0015922827933410922 1.9747492187388338
0.001747528400007683 1.974408835253194
0.0019179102616724887 1.9739992810106777
0.00210490414451202 1.9735066070155947
0.0023101297000831605 1.9729140994359722
0.0025353644939701114 1.9722017531072278
0.0027825594022071257 1.971345654432029
0.0030538555088334154 1.9703172624897063
0.003351602650938841 1.9690825779360683
0.0036783797718286343 1.9676011913944444
0.004037017258596553 1.9658252072003604
0.004430621457583882 1.963698045496343
0.004862601580065354 1.9611531369947823
0.005336699231206312 1.960071340806899
0.005857020818056668 1.9564443310567492
0.006428073117284319 1.9521261034864454
0.007054802310718645 1.946996609885112
0.007742636826811269 1.940919837495639
0.008497534359086447 1.9337437293052422
0.0093260334688322 1.9253010878238097
0.010235310218990263 1.9154118601943793
0.011233240329780276 1.9038872461632688
0.012328467394420665 1.890536062149873
0.013530477745798075 1.8751736972353743
0.01484968262254465 1.8595063357516304
0.016297508346206444 1.8396546567187269
0.01788649529057435 1.8174052180398994
0.019630406500402715 1.794530038177683
0.021544346900318846 1.767495359766137
0.023644894126454083 1.7382376561988078
0.025950242113997372 1.7087109051187128
0.02848035868435802 1.6757828885630235
0.03125715849688237 1.6432159267401012
0.03430469286314919 1.6081206833908464
0.037649358067924694 1.574196719166679
0.04132012400115339 1.5402248099143523
0.04534878508128584 1.5051160105577386
0.049770235643321115 1.4722522435490155
0.05462277217684343 1.4403788137589943
0.05994842503189412 1.4083170396152724
0.06579332246575682 1.3790704092353059
0.07220809018385467 1.35129959771248
0.07924828983539177 1.3237417615229057
0.08697490026177834 1.299096617051043
0.09545484566618342 1.2759961350047744
0.10476157527896651 1.253159172914374
0.11497569953977368 1.2330695318151712
0.1261856883066021 1.2143833279191387
0.1384886371393873 1.1958489373859629
0.15199110829529347 1.1786103549616997
0.1668100537200059 1.1637633398681237
0.18307382802953698 1.1488796807936215
0.2009233002565048 1.1350612485762541
0.22051307399030456 1.1233567036622103
0.24201282647943834 1.1114384410214848
0.26560877829466867 1.0992732267375256
0.29150530628251786 1.0890102129353336
0.31992671377973847 1.0794805242604013
0.35111917342151344 1.0695650335028604
0.3853528593710531 1.061375231142697
0.4229242874389499 1.05274343434328
0.4641588833612782 1.0447113353513473
0.5094138014816381 1.0372588017832742
0.5590810182512228 1.0303696476002209
0.6135907273413176 1.0230097831404392
0.6734150657750828 1.0172227989149483
0.7390722033525783 1.0119574199487587
0.8111308307896873 1.006194474360671
0.8902150854450392 1.0019237353952155
0.9770099572992257 0.9980973111087236
1.0722672220103242 0.994678541758254
1.1768119524349991 0.9916264862113644
1.291549665014884 0.9888972401669341
1.4174741629268062 0.9864454097349143
1.5556761439304723 0.9852135144763569
1.7073526474706922 0.9832091922103984
1.873817422860385 0.9823486077550029
2.0565123083486534 0.9806573899687168
2.2570197196339215 0.9800659967935592
2.4770763559917115 0.9795693425430375
2.718588242732943 0.9781757046441371
2.9836472402833403 0.9778399001041468
3.2745491628777317 0.9775593013386862
3.5938136638046294 0.9773250793214516
3.94420605943766 0.9771297424436117
4.328761281083062 0.9769669565869274
4.750810162102798 0.9768313823553186
5.21400828799969 0.9767185302015313
5.72236765935022 0.9766246331308558
6.280291441834259 0.9765465359966705
6.892612104349702 0.9764816000232245
7.56463327554629 0.9764276210158417
8.302175681319753 0.9763827596815667
9.111627561154895 0.9763454825343714
10.0 0.9763145119624136
